2024-08-17 16:19:52.152 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:58:44.904 +05:30 [Information] | Message : End processing HTTP request after 945.1209ms - OK | Exception :  
2024-08-17 19:59:00.476 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:59:00.477 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:59:00.712 +05:30 [Information] | Message : Received HTTP response after 235.4595ms - OK | Exception :  
2024-08-17 19:59:00.713 +05:30 [Information] | Message : End processing HTTP request after 237.1389ms - OK | Exception :  
2024-08-17 19:59:02.707 +05:30 [Error] | Message : SahadevService.Common.EventService | Exception : System.Data.SqlTypes.SqlTypeException: SqlDateTime overflow. Must be between 1/1/1753 12:00:00 AM and 12/31/9999 11:59:59 PM.
   at SahadevDBLayer.Repository.SahadevC2Repository.InsertEvent(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevDBLayer\Repository\SahadevC2Repository.cs:line 146
   at SahadevService.Sentry.EventService.Add(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevService\Sentry\EventService.cs:line 88
 
2024-08-17 19:59:15.808 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:59:15.810 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:59:16.359 +05:30 [Information] | Message : Received HTTP response after 549.0842ms - OK | Exception :  
2024-08-17 19:59:16.360 +05:30 [Information] | Message : End processing HTTP request after 551.5929ms - OK | Exception :  
2024-08-17 19:59:31.491 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:59:31.492 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:59:31.575 +05:30 [Information] | Message : Received HTTP response after 82.687ms - OK | Exception :  
2024-08-17 19:59:31.575 +05:30 [Information] | Message : End processing HTTP request after 84.5973ms - OK | Exception :  
2024-08-17 19:59:46.620 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:59:46.620 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:59:47.029 +05:30 [Information] | Message : Received HTTP response after 408.2312ms - OK | Exception :  
2024-08-17 19:59:47.029 +05:30 [Information] | Message : End processing HTTP request after 409.3801ms - OK | Exception :  
2024-08-17 20:00:02.071 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:00:02.075 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:00:02.216 +05:30 [Information] | Message : Received HTTP response after 144.2873ms - OK | Exception :  
2024-08-17 20:00:02.216 +05:30 [Information] | Message : End processing HTTP request after 145.0719ms - OK | Exception :  
2024-08-17 20:00:17.241 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:00:17.242 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:00:17.402 +05:30 [Information] | Message : Received HTTP response after 160.4533ms - OK | Exception :  
2024-08-17 20:00:17.402 +05:30 [Information] | Message : End processing HTTP request after 161.369ms - OK | Exception :  
2024-08-17 20:00:32.517 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:00:32.518 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:00:32.752 +05:30 [Information] | Message : Received HTTP response after 234.3279ms - OK | Exception :  
2024-08-17 20:00:32.753 +05:30 [Information] | Message : End processing HTTP request after 236.0145ms - OK | Exception :  
2024-08-17 20:00:47.764 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:00:47.764 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:00:47.879 +05:30 [Information] | Message : Received HTTP response after 115.0168ms - OK | Exception :  
2024-08-17 20:00:47.880 +05:30 [Information] | Message : End processing HTTP request after 115.8167ms - OK | Exception :  
2024-08-17 20:01:02.884 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:01:02.885 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:01:03.060 +05:30 [Information] | Message : Received HTTP response after 174.7721ms - OK | Exception :  
2024-08-17 20:01:03.061 +05:30 [Information] | Message : End processing HTTP request after 176.4128ms - OK | Exception :  
2024-08-17 20:04:32.216 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 20:04:32.345 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 20:04:32.981 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 20:04:33.376 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:04:33.379 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:04:34.655 +05:30 [Information] | Message : Received HTTP response after 1271.4037ms - OK | Exception :  
2024-08-17 20:04:34.656 +05:30 [Information] | Message : End processing HTTP request after 1286.8129ms - OK | Exception :  
2024-08-17 20:04:50.028 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:04:50.028 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:04:50.100 +05:30 [Information] | Message : Received HTTP response after 72.3228ms - OK | Exception :  
2024-08-17 20:04:50.100 +05:30 [Information] | Message : End processing HTTP request after 72.8251ms - OK | Exception :  
2024-08-17 20:05:05.151 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:05.152 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:05.242 +05:30 [Information] | Message : Received HTTP response after 90.6303ms - OK | Exception :  
2024-08-17 20:05:05.243 +05:30 [Information] | Message : End processing HTTP request after 91.5388ms - OK | Exception :  
2024-08-17 20:05:20.262 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:20.262 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:20.355 +05:30 [Information] | Message : Received HTTP response after 92.8256ms - OK | Exception :  
2024-08-17 20:05:20.356 +05:30 [Information] | Message : End processing HTTP request after 93.477ms - OK | Exception :  
2024-08-17 20:05:35.370 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:35.371 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:35.442 +05:30 [Information] | Message : Received HTTP response after 71.0433ms - OK | Exception :  
2024-08-17 20:05:35.442 +05:30 [Information] | Message : End processing HTTP request after 71.7572ms - OK | Exception :  
2024-08-17 20:05:40.429 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 20:05:40.577 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 20:05:41.251 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 20:05:41.688 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:41.693 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:42.959 +05:30 [Information] | Message : Received HTTP response after 1263.983ms - OK | Exception :  
2024-08-17 20:05:42.960 +05:30 [Information] | Message : End processing HTTP request after 1286.1659ms - OK | Exception :  
2024-08-17 20:05:58.304 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:58.305 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:05:58.384 +05:30 [Information] | Message : Received HTTP response after 78.8258ms - OK | Exception :  
2024-08-17 20:05:58.384 +05:30 [Information] | Message : End processing HTTP request after 80.0694ms - OK | Exception :  
2024-08-17 20:06:07.937 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 20:06:08.096 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 20:06:08.733 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 20:06:09.113 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:06:09.123 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:06:16.425 +05:30 [Information] | Message : Received HTTP response after 7298.9565ms - OK | Exception :  
2024-08-17 20:06:16.426 +05:30 [Information] | Message : End processing HTTP request after 7319.9272ms - OK | Exception :  
2024-08-17 20:06:31.874 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:06:31.874 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:06:31.967 +05:30 [Information] | Message : Received HTTP response after 92.3812ms - OK | Exception :  
2024-08-17 20:06:31.967 +05:30 [Information] | Message : End processing HTTP request after 92.7994ms - OK | Exception :  
2024-08-17 20:06:47.014 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:06:47.015 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:06:47.204 +05:30 [Information] | Message : Received HTTP response after 188.2746ms - OK | Exception :  
2024-08-17 20:06:47.204 +05:30 [Information] | Message : End processing HTTP request after 190.1787ms - OK | Exception :  
2024-08-17 20:07:02.237 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:07:02.238 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:07:02.354 +05:30 [Information] | Message : Received HTTP response after 116.63ms - OK | Exception :  
2024-08-17 20:07:02.355 +05:30 [Information] | Message : End processing HTTP request after 117.6621ms - OK | Exception :  
2024-08-17 20:07:17.377 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:07:17.378 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:07:17.515 +05:30 [Information] | Message : Received HTTP response after 136.14ms - OK | Exception :  
2024-08-17 20:07:17.515 +05:30 [Information] | Message : End processing HTTP request after 137.9386ms - OK | Exception :  
2024-08-17 20:07:32.542 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:07:32.542 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:07:32.621 +05:30 [Information] | Message : Received HTTP response after 78.6283ms - OK | Exception :  
2024-08-17 20:07:32.622 +05:30 [Information] | Message : End processing HTTP request after 80.3883ms - OK | Exception :  
2024-08-17 20:07:47.655 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:07:47.656 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:07:47.742 +05:30 [Information] | Message : Received HTTP response after 86.0071ms - OK | Exception :  
2024-08-17 20:07:47.742 +05:30 [Information] | Message : End processing HTTP request after 87.6131ms - OK | Exception :  
2024-08-17 20:17:21.672 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 20:17:21.938 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 20:17:22.854 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 20:17:23.665 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:17:23.671 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:17:24.837 +05:30 [Information] | Message : Received HTTP response after 1159.702ms - OK | Exception :  
2024-08-17 20:17:24.838 +05:30 [Information] | Message : End processing HTTP request after 1195.6422ms - OK | Exception :  
2024-08-17 20:17:40.356 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:17:40.357 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:17:40.437 +05:30 [Information] | Message : Received HTTP response after 80.363ms - OK | Exception :  
2024-08-17 20:17:40.437 +05:30 [Information] | Message : End processing HTTP request after 81.2231ms - OK | Exception :  
2024-08-17 20:17:55.521 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:17:55.522 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:17:55.613 +05:30 [Information] | Message : Received HTTP response after 91.3822ms - OK | Exception :  
2024-08-17 20:17:55.617 +05:30 [Information] | Message : End processing HTTP request after 96.3647ms - OK | Exception :  
2024-08-17 20:18:10.655 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:18:10.655 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:18:10.817 +05:30 [Information] | Message : Received HTTP response after 161.5002ms - OK | Exception :  
2024-08-17 20:18:10.818 +05:30 [Information] | Message : End processing HTTP request after 163.797ms - OK | Exception :  
2024-08-17 20:18:25.859 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:18:25.860 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:18:25.942 +05:30 [Information] | Message : Received HTTP response after 81.6506ms - OK | Exception :  
2024-08-17 20:18:25.942 +05:30 [Information] | Message : End processing HTTP request after 82.9488ms - OK | Exception :  
2024-08-17 20:18:40.983 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:18:40.984 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 20:18:41.077 +05:30 [Information] | Message : Received HTTP response after 92.9383ms - OK | Exception :  
2024-08-17 20:18:41.077 +05:30 [Information] | Message : End processing HTTP request after 94.3568ms - OK | Exception :  
